2024-09-13T06:59:06.115+05:30  INFO 4660 --- [SpringBlogProject] [restartedMain] o.s.s.p.JdbcUserDetailsManager           : No authentication manager set. Reauthentication of users when changing passwords will not be performed.
2024-09-13T06:59:06.288+05:30  INFO 4660 --- [SpringBlogProject] [restartedMain] r$InitializeUserDetailsManagerConfigurer : Global AuthenticationManager configured with UserDetailsService bean with name userDetailsManager
2024-09-13T07:21:42.070+05:30 DEBUG 6327 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /favicon.ico
2024-09-13T07:21:42.070+05:30 DEBUG 6327 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /favicon.ico
2024-09-13T07:21:42.078+05:30 DEBUG 6327 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T07:21:42.157+05:30 DEBUG 6327 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /error
2024-09-13T07:21:42.158+05:30 DEBUG 6327 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /error
2024-09-13T07:21:42.214+05:30 DEBUG 6327 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T07:21:46.724+05:30 DEBUG 6327 --- [SpringBlogProject] [http-nio-8080-exec-3] o.s.security.web.FilterChainProxy        : Securing GET /createUser?
2024-09-13T07:21:46.725+05:30 DEBUG 6327 --- [SpringBlogProject] [http-nio-8080-exec-3] o.s.security.web.FilterChainProxy        : Secured GET /createUser?
2024-09-13T07:21:46.760+05:30 DEBUG 6327 --- [SpringBlogProject] [http-nio-8080-exec-3] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T07:21:46.800+05:30 DEBUG 6327 --- [SpringBlogProject] [http-nio-8080-exec-4] o.s.security.web.FilterChainProxy        : Securing GET /favicon.ico
2024-09-13T07:21:46.801+05:30 DEBUG 6327 --- [SpringBlogProject] [http-nio-8080-exec-4] o.s.security.web.FilterChainProxy        : Secured GET /favicon.ico
2024-09-13T07:21:46.803+05:30 DEBUG 6327 --- [SpringBlogProject] [http-nio-8080-exec-4] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T07:21:46.804+05:30 DEBUG 6327 --- [SpringBlogProject] [http-nio-8080-exec-4] o.s.security.web.FilterChainProxy        : Securing GET /error
2024-09-13T07:21:46.804+05:30 DEBUG 6327 --- [SpringBlogProject] [http-nio-8080-exec-4] o.s.security.web.FilterChainProxy        : Secured GET /error
2024-09-13T07:21:46.808+05:30 DEBUG 6327 --- [SpringBlogProject] [http-nio-8080-exec-4] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T07:26:20.331+05:30  INFO 6721 --- [SpringBlogProject] [restartedMain] o.s.s.p.JdbcUserDetailsManager           : No authentication manager set. Reauthentication of users when changing passwords will not be performed.
2024-09-13T07:26:20.372+05:30  INFO 6721 --- [SpringBlogProject] [restartedMain] r$InitializeUserDetailsManagerConfigurer : Global AuthenticationManager configured with UserDetailsService bean with name userDetailsManager
2024-09-13T07:26:20.619+05:30 DEBUG 6721 --- [SpringBlogProject] [restartedMain] o.s.s.web.DefaultSecurityFilterChain     : Will secure any request with filters: DisableEncodeUrlFilter, WebAsyncManagerIntegrationFilter, SecurityContextHolderFilter, HeaderWriterFilter, CsrfFilter, LogoutFilter, UsernamePasswordAuthenticationFilter, RequestCacheAwareFilter, SecurityContextHolderAwareRequestFilter, AnonymousAuthenticationFilter, ExceptionTranslationFilter, AuthorizationFilter
2024-09-13T07:27:03.428+05:30 DEBUG 6721 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Securing GET /posts
2024-09-13T07:27:03.435+05:30 DEBUG 6721 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Secured GET /posts
2024-09-13T07:27:03.457+05:30 DEBUG 6721 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T07:27:03.956+05:30 DEBUG 6721 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /favicon.ico
2024-09-13T07:27:03.958+05:30 DEBUG 6721 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /favicon.ico
2024-09-13T07:27:03.971+05:30 DEBUG 6721 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T07:27:03.979+05:30 DEBUG 6721 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /error
2024-09-13T07:27:03.980+05:30 DEBUG 6721 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /error
2024-09-13T07:27:04.037+05:30 DEBUG 6721 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T07:27:33.630+05:30  INFO 6869 --- [SpringBlogProject] [restartedMain] o.s.s.p.JdbcUserDetailsManager           : No authentication manager set. Reauthentication of users when changing passwords will not be performed.
2024-09-13T07:27:33.667+05:30  INFO 6869 --- [SpringBlogProject] [restartedMain] r$InitializeUserDetailsManagerConfigurer : Global AuthenticationManager configured with UserDetailsService bean with name userDetailsManager
2024-09-13T07:27:33.901+05:30 DEBUG 6869 --- [SpringBlogProject] [restartedMain] o.s.s.web.DefaultSecurityFilterChain     : Will secure any request with filters: DisableEncodeUrlFilter, WebAsyncManagerIntegrationFilter, SecurityContextHolderFilter, HeaderWriterFilter, CsrfFilter, LogoutFilter, UsernamePasswordAuthenticationFilter, RequestCacheAwareFilter, SecurityContextHolderAwareRequestFilter, AnonymousAuthenticationFilter, ExceptionTranslationFilter, AuthorizationFilter
2024-09-13T07:27:36.207+05:30 DEBUG 6869 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Securing GET /posts
2024-09-13T07:27:36.213+05:30 DEBUG 6869 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Secured GET /posts
2024-09-13T07:27:36.238+05:30 DEBUG 6869 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T07:27:36.740+05:30 DEBUG 6869 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /favicon.ico
2024-09-13T07:27:36.740+05:30 DEBUG 6869 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /favicon.ico
2024-09-13T07:27:36.752+05:30 DEBUG 6869 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T07:27:36.759+05:30 DEBUG 6869 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /error
2024-09-13T07:27:36.759+05:30 DEBUG 6869 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /error
2024-09-13T07:27:36.814+05:30 DEBUG 6869 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T07:27:42.358+05:30 DEBUG 6869 --- [SpringBlogProject] [http-nio-8080-exec-3] o.s.security.web.FilterChainProxy        : Securing GET /showLoginPage?
2024-09-13T07:27:42.361+05:30 DEBUG 6869 --- [SpringBlogProject] [http-nio-8080-exec-3] o.s.security.web.FilterChainProxy        : Secured GET /showLoginPage?
2024-09-13T07:27:42.381+05:30 DEBUG 6869 --- [SpringBlogProject] [http-nio-8080-exec-3] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T07:27:45.132+05:30 DEBUG 6869 --- [SpringBlogProject] [http-nio-8080-exec-4] o.s.security.web.FilterChainProxy        : Securing GET /createUser?
2024-09-13T07:27:45.133+05:30 DEBUG 6869 --- [SpringBlogProject] [http-nio-8080-exec-4] o.s.security.web.FilterChainProxy        : Secured GET /createUser?
2024-09-13T07:27:45.168+05:30 DEBUG 6869 --- [SpringBlogProject] [http-nio-8080-exec-4] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T07:27:45.206+05:30 DEBUG 6869 --- [SpringBlogProject] [http-nio-8080-exec-5] o.s.security.web.FilterChainProxy        : Securing GET /favicon.ico
2024-09-13T07:27:45.207+05:30 DEBUG 6869 --- [SpringBlogProject] [http-nio-8080-exec-5] o.s.security.web.FilterChainProxy        : Secured GET /favicon.ico
2024-09-13T07:27:45.210+05:30 DEBUG 6869 --- [SpringBlogProject] [http-nio-8080-exec-5] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T07:27:45.212+05:30 DEBUG 6869 --- [SpringBlogProject] [http-nio-8080-exec-5] o.s.security.web.FilterChainProxy        : Securing GET /error
2024-09-13T07:27:45.212+05:30 DEBUG 6869 --- [SpringBlogProject] [http-nio-8080-exec-5] o.s.security.web.FilterChainProxy        : Secured GET /error
2024-09-13T07:27:45.216+05:30 DEBUG 6869 --- [SpringBlogProject] [http-nio-8080-exec-5] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T07:31:41.846+05:30  INFO 7160 --- [SpringBlogProject] [restartedMain] o.s.s.p.JdbcUserDetailsManager           : No authentication manager set. Reauthentication of users when changing passwords will not be performed.
2024-09-13T07:31:41.885+05:30  INFO 7160 --- [SpringBlogProject] [restartedMain] r$InitializeUserDetailsManagerConfigurer : Global AuthenticationManager configured with UserDetailsService bean with name userDetailsManager
2024-09-13T07:31:42.127+05:30 DEBUG 7160 --- [SpringBlogProject] [restartedMain] o.s.s.web.DefaultSecurityFilterChain     : Will secure any request with filters: DisableEncodeUrlFilter, WebAsyncManagerIntegrationFilter, SecurityContextHolderFilter, HeaderWriterFilter, CsrfFilter, LogoutFilter, UsernamePasswordAuthenticationFilter, RequestCacheAwareFilter, SecurityContextHolderAwareRequestFilter, AnonymousAuthenticationFilter, ExceptionTranslationFilter, AuthorizationFilter
2024-09-13T07:31:44.206+05:30 DEBUG 7160 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Securing GET /createUser?
2024-09-13T07:31:44.212+05:30 DEBUG 7160 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Secured GET /createUser?
2024-09-13T07:31:44.500+05:30 DEBUG 7160 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T07:31:44.523+05:30 DEBUG 7160 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /favicon.ico
2024-09-13T07:31:44.524+05:30 DEBUG 7160 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /favicon.ico
2024-09-13T07:31:44.529+05:30 DEBUG 7160 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T07:31:44.535+05:30 DEBUG 7160 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /error
2024-09-13T07:31:44.535+05:30 DEBUG 7160 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /error
2024-09-13T07:31:44.597+05:30 DEBUG 7160 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T07:32:02.807+05:30  INFO 7293 --- [SpringBlogProject] [restartedMain] o.s.s.p.JdbcUserDetailsManager           : No authentication manager set. Reauthentication of users when changing passwords will not be performed.
2024-09-13T07:32:02.850+05:30  INFO 7293 --- [SpringBlogProject] [restartedMain] r$InitializeUserDetailsManagerConfigurer : Global AuthenticationManager configured with UserDetailsService bean with name userDetailsManager
2024-09-13T07:32:03.137+05:30 DEBUG 7293 --- [SpringBlogProject] [restartedMain] o.s.s.web.DefaultSecurityFilterChain     : Will secure any request with filters: DisableEncodeUrlFilter, WebAsyncManagerIntegrationFilter, SecurityContextHolderFilter, HeaderWriterFilter, CsrfFilter, LogoutFilter, UsernamePasswordAuthenticationFilter, RequestCacheAwareFilter, SecurityContextHolderAwareRequestFilter, AnonymousAuthenticationFilter, ExceptionTranslationFilter, AuthorizationFilter
2024-09-13T07:32:03.615+05:30 DEBUG 7293 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Securing GET /createUser?
2024-09-13T07:32:03.623+05:30 DEBUG 7293 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Secured GET /createUser?
2024-09-13T07:32:03.900+05:30 DEBUG 7293 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:09:49.423+05:30  INFO 7895 --- [SpringBlogProject] [restartedMain] o.s.s.p.JdbcUserDetailsManager           : No authentication manager set. Reauthentication of users when changing passwords will not be performed.
2024-09-13T08:09:49.463+05:30  INFO 7895 --- [SpringBlogProject] [restartedMain] r$InitializeUserDetailsManagerConfigurer : Global AuthenticationManager configured with UserDetailsService bean with name userDetailsManager
2024-09-13T08:09:49.690+05:30 DEBUG 7895 --- [SpringBlogProject] [restartedMain] o.s.s.web.DefaultSecurityFilterChain     : Will secure any request with filters: DisableEncodeUrlFilter, WebAsyncManagerIntegrationFilter, SecurityContextHolderFilter, HeaderWriterFilter, CsrfFilter, LogoutFilter, UsernamePasswordAuthenticationFilter, RequestCacheAwareFilter, SecurityContextHolderAwareRequestFilter, AnonymousAuthenticationFilter, ExceptionTranslationFilter, AuthorizationFilter
2024-09-13T08:09:50.340+05:30 DEBUG 7895 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Securing GET /createUser?
2024-09-13T08:09:50.350+05:30 DEBUG 7895 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Secured GET /createUser?
2024-09-13T08:09:50.637+05:30 DEBUG 7895 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:09:50.676+05:30 DEBUG 7895 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /favicon.ico
2024-09-13T08:09:50.677+05:30 DEBUG 7895 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /favicon.ico
2024-09-13T08:09:50.688+05:30 DEBUG 7895 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:09:50.694+05:30 DEBUG 7895 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /error
2024-09-13T08:09:50.695+05:30 DEBUG 7895 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /error
2024-09-13T08:09:50.782+05:30 DEBUG 7895 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:09:51.976+05:30 DEBUG 7895 --- [SpringBlogProject] [http-nio-8080-exec-3] o.s.security.web.FilterChainProxy        : Securing GET /createUser?
2024-09-13T08:09:51.976+05:30 DEBUG 7895 --- [SpringBlogProject] [http-nio-8080-exec-3] o.s.security.web.FilterChainProxy        : Secured GET /createUser?
2024-09-13T08:09:51.991+05:30 DEBUG 7895 --- [SpringBlogProject] [http-nio-8080-exec-3] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:09:53.060+05:30 DEBUG 7895 --- [SpringBlogProject] [http-nio-8080-exec-4] o.s.security.web.FilterChainProxy        : Securing GET /createUser?
2024-09-13T08:09:53.062+05:30 DEBUG 7895 --- [SpringBlogProject] [http-nio-8080-exec-4] o.s.security.web.FilterChainProxy        : Secured GET /createUser?
2024-09-13T08:09:53.077+05:30 DEBUG 7895 --- [SpringBlogProject] [http-nio-8080-exec-4] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:10:52.317+05:30  INFO 8074 --- [SpringBlogProject] [restartedMain] o.s.s.p.JdbcUserDetailsManager           : No authentication manager set. Reauthentication of users when changing passwords will not be performed.
2024-09-13T08:10:52.359+05:30  INFO 8074 --- [SpringBlogProject] [restartedMain] r$InitializeUserDetailsManagerConfigurer : Global AuthenticationManager configured with UserDetailsService bean with name userDetailsManager
2024-09-13T08:10:52.609+05:30 DEBUG 8074 --- [SpringBlogProject] [restartedMain] o.s.s.web.DefaultSecurityFilterChain     : Will secure any request with filters: DisableEncodeUrlFilter, WebAsyncManagerIntegrationFilter, SecurityContextHolderFilter, HeaderWriterFilter, CsrfFilter, LogoutFilter, UsernamePasswordAuthenticationFilter, RequestCacheAwareFilter, SecurityContextHolderAwareRequestFilter, AnonymousAuthenticationFilter, ExceptionTranslationFilter, AuthorizationFilter
2024-09-13T08:10:53.125+05:30 DEBUG 8074 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Securing GET /createUser?
2024-09-13T08:10:53.133+05:30 DEBUG 8074 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Secured GET /createUser?
2024-09-13T08:10:53.405+05:30 DEBUG 8074 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:10:53.438+05:30 DEBUG 8074 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /favicon.ico
2024-09-13T08:10:53.439+05:30 DEBUG 8074 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /favicon.ico
2024-09-13T08:10:53.449+05:30 DEBUG 8074 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:10:53.456+05:30 DEBUG 8074 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /error
2024-09-13T08:10:53.457+05:30 DEBUG 8074 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /error
2024-09-13T08:10:53.530+05:30 DEBUG 8074 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:11:10.321+05:30  INFO 8186 --- [SpringBlogProject] [restartedMain] o.s.s.p.JdbcUserDetailsManager           : No authentication manager set. Reauthentication of users when changing passwords will not be performed.
2024-09-13T08:11:10.358+05:30  INFO 8186 --- [SpringBlogProject] [restartedMain] r$InitializeUserDetailsManagerConfigurer : Global AuthenticationManager configured with UserDetailsService bean with name userDetailsManager
2024-09-13T08:11:10.605+05:30 DEBUG 8186 --- [SpringBlogProject] [restartedMain] o.s.s.web.DefaultSecurityFilterChain     : Will secure any request with filters: DisableEncodeUrlFilter, WebAsyncManagerIntegrationFilter, SecurityContextHolderFilter, HeaderWriterFilter, CsrfFilter, LogoutFilter, UsernamePasswordAuthenticationFilter, RequestCacheAwareFilter, SecurityContextHolderAwareRequestFilter, AnonymousAuthenticationFilter, ExceptionTranslationFilter, AuthorizationFilter
2024-09-13T08:11:11.150+05:30 DEBUG 8186 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Securing GET /createUser?
2024-09-13T08:11:11.158+05:30 DEBUG 8186 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Secured GET /createUser?
2024-09-13T08:11:11.443+05:30 DEBUG 8186 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:12:19.669+05:30  INFO 8321 --- [SpringBlogProject] [restartedMain] o.s.s.p.JdbcUserDetailsManager           : No authentication manager set. Reauthentication of users when changing passwords will not be performed.
2024-09-13T08:12:19.715+05:30  INFO 8321 --- [SpringBlogProject] [restartedMain] r$InitializeUserDetailsManagerConfigurer : Global AuthenticationManager configured with UserDetailsService bean with name userDetailsManager
2024-09-13T08:12:19.940+05:30 DEBUG 8321 --- [SpringBlogProject] [restartedMain] o.s.s.web.DefaultSecurityFilterChain     : Will secure any request with filters: DisableEncodeUrlFilter, WebAsyncManagerIntegrationFilter, SecurityContextHolderFilter, HeaderWriterFilter, CsrfFilter, LogoutFilter, UsernamePasswordAuthenticationFilter, RequestCacheAwareFilter, SecurityContextHolderAwareRequestFilter, AnonymousAuthenticationFilter, ExceptionTranslationFilter, AuthorizationFilter
2024-09-13T08:12:20.876+05:30 DEBUG 8321 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Securing GET /createUser?
2024-09-13T08:12:20.885+05:30 DEBUG 8321 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Secured GET /createUser?
2024-09-13T08:12:21.182+05:30 DEBUG 8321 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:12:21.206+05:30 DEBUG 8321 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /favicon.ico
2024-09-13T08:12:21.207+05:30 DEBUG 8321 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /favicon.ico
2024-09-13T08:12:21.214+05:30 DEBUG 8321 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:12:21.220+05:30 DEBUG 8321 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /error
2024-09-13T08:12:21.221+05:30 DEBUG 8321 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /error
2024-09-13T08:12:21.280+05:30 DEBUG 8321 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:12:51.468+05:30 DEBUG 8321 --- [SpringBlogProject] [http-nio-8080-exec-3] o.s.security.web.FilterChainProxy        : Securing GET /createUser?
2024-09-13T08:12:51.469+05:30 DEBUG 8321 --- [SpringBlogProject] [http-nio-8080-exec-3] o.s.security.web.FilterChainProxy        : Secured GET /createUser?
2024-09-13T08:12:51.486+05:30 DEBUG 8321 --- [SpringBlogProject] [http-nio-8080-exec-3] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:12:51.520+05:30 DEBUG 8321 --- [SpringBlogProject] [http-nio-8080-exec-4] o.s.security.web.FilterChainProxy        : Securing GET /favicon.ico
2024-09-13T08:12:51.521+05:30 DEBUG 8321 --- [SpringBlogProject] [http-nio-8080-exec-4] o.s.security.web.FilterChainProxy        : Secured GET /favicon.ico
2024-09-13T08:12:51.527+05:30 DEBUG 8321 --- [SpringBlogProject] [http-nio-8080-exec-4] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:12:51.530+05:30 DEBUG 8321 --- [SpringBlogProject] [http-nio-8080-exec-4] o.s.security.web.FilterChainProxy        : Securing GET /error
2024-09-13T08:12:51.530+05:30 DEBUG 8321 --- [SpringBlogProject] [http-nio-8080-exec-4] o.s.security.web.FilterChainProxy        : Secured GET /error
2024-09-13T08:12:51.538+05:30 DEBUG 8321 --- [SpringBlogProject] [http-nio-8080-exec-4] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:13:01.725+05:30  INFO 8470 --- [SpringBlogProject] [restartedMain] o.s.s.p.JdbcUserDetailsManager           : No authentication manager set. Reauthentication of users when changing passwords will not be performed.
2024-09-13T08:13:01.760+05:30  INFO 8470 --- [SpringBlogProject] [restartedMain] r$InitializeUserDetailsManagerConfigurer : Global AuthenticationManager configured with UserDetailsService bean with name userDetailsManager
2024-09-13T08:13:01.963+05:30 DEBUG 8470 --- [SpringBlogProject] [restartedMain] o.s.s.web.DefaultSecurityFilterChain     : Will secure any request with filters: DisableEncodeUrlFilter, WebAsyncManagerIntegrationFilter, SecurityContextHolderFilter, HeaderWriterFilter, CsrfFilter, LogoutFilter, UsernamePasswordAuthenticationFilter, RequestCacheAwareFilter, SecurityContextHolderAwareRequestFilter, AnonymousAuthenticationFilter, ExceptionTranslationFilter, AuthorizationFilter
2024-09-13T08:13:02.343+05:30 DEBUG 8470 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Securing GET /createUser?
2024-09-13T08:13:02.350+05:30 DEBUG 8470 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.security.web.FilterChainProxy        : Secured GET /createUser?
2024-09-13T08:13:02.621+05:30 DEBUG 8470 --- [SpringBlogProject] [http-nio-8080-exec-1] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:13:02.646+05:30 DEBUG 8470 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /favicon.ico
2024-09-13T08:13:02.647+05:30 DEBUG 8470 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /favicon.ico
2024-09-13T08:13:02.658+05:30 DEBUG 8470 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.s.w.a.AnonymousAuthenticationFilter  : Set SecurityContextHolder to anonymous SecurityContext
2024-09-13T08:13:02.663+05:30 DEBUG 8470 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Securing GET /error
2024-09-13T08:13:02.663+05:30 DEBUG 8470 --- [SpringBlogProject] [http-nio-8080-exec-2] o.s.security.web.FilterChainProxy        : Secured GET /error
